weights,return,volatility,sharpe_ratio
[0.23801391 0.25716916 0.50481693],0.1045135629160665,0.20439154481640573,0.4134885471509138
[0.58435242 0.37042476 0.04522282],0.07851080321534998,0.35178283846545816,0.16632648559715116
[0.35662527 0.35101576 0.29235896],0.08871237722207714,0.24395619997831391,0.2816586634329655
[0.39675674 0.21791683 0.38532642],0.10401297386911001,0.2773737107295279,0.30288729832450695
[0.11340749 0.5485208  0.3380717 ],0.07227510379854932,0.11804383521345232,0.4428448440701969
[0.20419493 0.14681507 0.64898999],0.11948887495754733,0.2074873024686121,0.4794937992535597
[0.51860526 0.3838477  0.09754704],0.07907312390649363,0.3180680088929212,0.18572482065111054
[0.44197049 0.34652321 0.2115063 ],0.08636282865109345,0.28446726842627895,0.23328810030842506
[0.52698234 0.20317339 0.26984427],0.10141585537416625,0.3397377622170159,0.23964323201187113
[0.54678041 0.17312766 0.28009193],0.10450337135781476,0.3523081576372447,0.23985641412488648
[0.53620837 0.42632129 0.03747034],0.073152845069588,0.3230123908860345,0.1645535792722621
[0.18739262 0.00997574 0.80263165],0.13720068067216803,0.22291422909495326,0.5257658120255969
[0.29071923 0.08719812 0.62208265],0.12400315680459625,0.2487558451703083,0.4180933185043008
[0.4163479  0.19014428 0.39350782],0.10682284654000435,0.2894937589280218,0.299912671214413
[0.65946487 0.0739782  0.26655694],0.11307624997320842,0.416629237413676,0.22340306827960785
[0.44504862 0.25350925 0.30144214],0.09790734201383239,0.29565109326301214,0.2635110905696052
[0.67367952 0.0683304  0.25799007],0.11329856440609792,0.4240776173149267,0.22000351019896658
[0.63223749 0.29684071 0.0709218 ],0.08609287615930719,0.3820525836131479,0.17299418717249232
[0.32225152 0.3747892  0.30295928],0.08690779863834591,0.2256274127763428,0.2965410887579935
[0.41518648 0.11767089 0.46714263],0.11593941737215821,0.2975572861357245,0.32242335120773163
[0.09188504 0.44393477 0.46418019],0.08610840392559334,0.12595201541299442,0.5248697586046961
[0.31458664 0.43367265 0.25174071],0.07979447992000446,0.21561974237855014,0.27731449476934733
[0.2011798  0.33873061 0.46008959],0.09555526979006777,0.17883715799388297,0.4224808235470399
[0.04358908 0.37119305 0.58521787],0.09686694473065365,0.12545033468370562,0.6127280961382534
[0.10055405 0.41922906 0.48021689],0.08890686276105247,0.13220823331978437,0.5211994822923094
[0.38910767 0.39588375 0.21500858],0.0819844888515536,0.2543256017201662,0.24372099557540794
[0.51537905 0.39936423 0.08525672],0.07723984134696463,0.3150773358220704,0.18166918035414945
[0.33059025 0.49795184 0.17145791],0.07119773489793094,0.2163917567948306,0.23659743631765734
[0.43581772 0.45349581 0.11068647],0.07317497911146859,0.27116103096312827,0.19610110981875994
[0.30784642 0.42036587 0.27178771],0.08169108408101611,0.21400108171093413,0.28827463668780173
[0.03200436 0.02390049 0.94409516],0.1407589577580374,0.18240420362292498,0.6620404319610764
[0.51764822 0.12780705 0.35454474],0.11117363058692953,0.34335481044939004,0.26553765321534173
[0.15956157 0.23111997 0.60931846],0.11045311148728995,0.1794180279790971,0.5041472838940583
[0.58171039 0.07613896 0.34215065],0.1154588264665575,0.3791600741654363,0.25176391970243844
[0.02487839 0.41014298 0.56497863],0.09262711721644361,0.11577742861012001,0.6272994493686253
[0.14716724 0.35876336 0.49406939],0.09488932478897852,0.1562118452151707,0.4794087457697193
[0.4697003  0.50735882 0.02294088],0.0652727294100747,0.2830866496003685,0.1599253425549594
[0.49895937 0.24372309 0.25731754],0.09729342408756432,0.32217114355499865,0.23991417491544945
[0.28749018 0.35006077 0.36244906],0.0911910696369719,0.21306571375283007,0.3341272905107488
[0.33518701 0.20741239 0.45740061],0.10742953751472262,0.25132402640735285,0.34787576327069675
[0.21386321 0.48061361 0.30552318],0.07735231820569276,0.1657277200098799,0.3460635203469503
[0.60317586 0.22082845 0.17599569],0.09660470730725917,0.3747832996605834,0.20439733407714544
[0.60172915 0.06671274 0.33155811],0.11595631844357415,0.38967476145811364,0.24624719877807263
[0.7466248  0.13160838 0.12176683],0.10288420749026567,0.4537260284206408,0.18267457077297158
[0.13229568 0.65442765 0.21327668],0.058366267189453876,0.11210762850905708,0.3422270874845444
[0.48278624 0.29543535 0.22177841],0.09136858701574285,0.30915411782835517,0.23085116095839053
[0.31262139 0.27845902 0.40891959],0.09930129357696366,0.23272318300701889,0.34075373390957764
[0.18468131 0.23080608 0.5845126 ],0.10963526807526162,0.18809043448111432,0.4765541018741262
[0.41907112 0.39520609 0.18572279],0.08104692494889648,0.26864780259945226,0.2272377602131965
[0.44484507 0.27153379 0.28362114],0.0956568009152041,0.2936200373016729,0.2576690664931437
[0.20844328 0.6019986  0.18955812],0.062334380687914366,0.14974609618511797,0.28270774174693736
[0.23790749 0.61350949 0.14858302],0.0598872961858471,0.16184847413023143,0.24644839193078694
[0.06582937 0.06383974 0.87033089],0.13460255521477282,0.18150575629798668,0.6313990120876625
[0.29349073 0.2370365  0.46947277],0.10514205529541412,0.2297515903198294,0.3705830944494911
[0.44897411 0.17844047 0.37258542],0.10717539304380735,0.3057778485672066,0.2850938792730997
[0.4888666  0.41502709 0.09610631],0.07618282310295293,0.3006242880653531,0.18688717223918808
[0.51599932 0.31759082 0.16640986],0.08746039857547061,0.3229982905375245,0.20885682850892165
[0.719913 0.063608 0.216479],0.11231240587937111,0.44704054767681173,0.20649671793554714
[6.47602631e-01 9.84224435e-06 3.52387527e-01],0.12274520028989976,0.41859746536866205,0.2454510807881057
[0.3370549  0.03524295 0.62770215],0.12892918674897347,0.27461533018616274,0.39666098274677514
[0.27104686 0.36463012 0.36432302],0.08992742078526571,0.2041711169579477,0.34249418736181164
[0.23970891 0.00153326 0.75875783],0.13647288084744943,0.24197281546576005,0.4813469671097443
[0.52143928 0.120966   0.35759472],0.11190107679609917,0.34588185496070745,0.2657007746374531
[0.36856156 0.42148339 0.20995504],0.0794793483998712,0.24200630711482457,0.2457760258770862
[0.22592497 0.24260415 0.53147088],0.1067502680225125,0.2016772321649613,0.4301440826575573
[0.59647917 0.13262937 0.27089146],0.1078797237934857,0.38029792137233065,0.23108126249116956
[0.33485904 0.29949726 0.36564369],0.09590754423497014,0.23998599155347142,0.3162998962714752
[0.43395453 0.22622371 0.33982175],0.10170328440037193,0.29347705187178785,0.27839752334729695
[0.51482183 0.06110423 0.42407394],0.1196242790426324,0.3494914590029421,0.28505497481068265
[0.4280046  0.10096177 0.47103363],0.11759476334242897,0.3053025089775527,0.3196657756572993
[0.36984702 0.60327649 0.02687649],0.05666678129593227,0.2257491592691528,0.16242267043048325
[0.22805315 0.51704765 0.2548992 ],0.07230493140023073,0.16758989814489364,0.312100741030401
[0.45333053 0.48161902 0.06505045],0.06905509751746701,0.2772073738281823,0.17696173388184172
[0.36914148 0.36557552 0.26528299],0.0864617495924916,0.24815015684021466,0.26782876319230664
[0.37960183 0.33670763 0.28369054],0.08972037705599162,0.25612761193514194,0.27220953074612897
[0.34063611 0.22017546 0.43918843],0.10564508607569903,0.25210836766399025,0.33971536474285813
[0.30394493 0.31899158 0.37706349],0.09452085208085814,0.22400088186328387,0.3326810656323264
[0.21472518 0.63231087 0.15296395],0.058323559918628934,0.14947650407776064,0.25638517675455036
[0.20810278 0.20223858 0.58965864],0.11241400266060367,0.20072321250485872,0.46040515945990396
[0.37489092 0.30688942 0.31821965],0.09361571173543734,0.2572479705047107,0.28616634600073276
[0.28027654 0.47226497 0.24745849],0.07613173535710449,0.19579785235108482,0.2866820789048021
[0.28615546 0.1226052  0.59123934],0.11972432004667005,0.24202742962344,0.41203726454405104
[0.64200072 0.33597692 0.02202236],0.08085810631429234,0.38349395988737883,0.15869378055436548
[0.53985534 0.00734694 0.45279773],0.1255029056359771,0.3671959573050148,0.28732044440331383
[0.59057881 0.26639692 0.14302427],0.09132732393028802,0.3642834770418084,0.1958016995706392
[0.34077595 0.39504762 0.26417643],0.08373842400819378,0.23184237908259323,0.27492136795873345
[0.634746  0.0339145 0.3313395],0.11893751117009227,0.40888140087641106,0.24197117051063233
[0.4081313  0.49003917 0.10182953],0.06954283895122888,0.2543317292097381,0.1947961392987373
[0.45733713 0.31596546 0.22669742],0.0896656861488392,0.29490219465309553,0.2362331898912775
[0.11410972 0.74963853 0.13625174],0.047062121591367856,0.09525824972088094,0.28409215653933795
[0.21056136 0.19714259 0.59229605],0.11296835693468724,0.20236716335656002,0.45940435885283426
